credit_score,traffic_index,veh_value,gender_M,area_B,area_C,area_D,area_E,area_F,veh_body_CONVT,veh_body_COUPE,veh_body_HBACK,veh_body_HDTOP,veh_body_MCARA,veh_body_MIBUS,veh_body_PANVN,veh_body_RDSTR,veh_body_SEDAN,veh_body_STNWG,veh_body_TRUCK,veh_body_UTE,agecat_2,agecat_3,agecat_4,agecat_5,agecat_6,veh_age_2,veh_age_3,veh_age_4,log_amount
607.0,126.0,0.7260982806996313,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,7.305446146507667
328.0,130.4,0.9190868191761562,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,7.763056074145496
640.0,142.5,0.7829878845597347,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,6.286835687577691
398.0,114.6,1.646926356845092,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,9.635006000660455
804.0,119.8,1.3952541024913625,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,7.797730967336354
570.0,106.1,0.9146894505071812,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,8.026977889588306
619.0,58.5,0.8078142555380714,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,7.1454312083116465
509.0,145.5,0.5894519442211802,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,7.298284200201574
513.0,117.0,0.6015799870344548,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,5.676627288443828
614.0,95.4,1.0427471558267143,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,7.158958069142851
380.0,70.5,1.2166915767337108,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,8.770691171367645
429.0,80.1,1.2581768583394481,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,9.630171261672963
569.0,79.4,1.2859213869731034,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,6.998047001002066
831.0,116.0,0.7728821485787989,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,4.329124158747927
511.0,99.1,1.095607779647811,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.874731729670032
416.0,82.1,1.1246048689423633,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,8.402363807183677
419.0,138.0,1.088225195781623,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,6.646332054048021
579.0,25.5,0.8175747589349972,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,7.181249613019289
494.0,89.4,1.069526707773013,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,9.027701958588478
690.0,139.5,1.7944225866475387,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7.603424546904263
301.0,91.2,1.2199445738356347,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,9.464534895575769
458.0,140.7,0.8224195162640844,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,6.86332926914788
563.0,137.7,1.1631508098056809,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,8.192491271004304
752.0,150.0,1.4087894389472615,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,6.2153895350210675
405.0,88.7,0.4731237565819792,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,8.23662331721589
516.0,125.5,0.9745596399981308,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.474509437163001
338.0,93.3,0.8833542316278902,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,7.547736660479814
632.0,141.0,1.1835659945482733,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,5.586248753418395
607.0,115.5,0.945072533299607,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,9.207950655877818
561.0,152.0,1.4087894389472615,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,6.275393461201459
350.0,63.0,1.091923300517313,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,7.188921654559267
326.0,94.0,1.0032021038634515,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,8.164686172455498
329.0,90.4,1.2231870232497404,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,9.41795042151224
808.0,144.0,1.0770481107522691,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5.705614782953599
491.0,102.0,1.1801922756605325,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,7.64177034068953
422.0,148.5,0.6991292522374928,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,5.482861320320721
364.0,145.5,0.3569748989477304,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,6.852098221107788
605.0,80.9,0.8556911097452253,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,6.041770140291751
661.0,121.7,1.3503821687706425,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.162253863281776
451.0,115.9,0.9991602096964498,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,8.693347871386559
436.0,122.6,0.6657759837638133,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,8.054740367274896
653.0,57.0,1.5857597850795233,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,7.573295794634966
842.0,133.0,1.007227726866257,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,6.654111392533365
554.0,164.0,1.3069805544001651,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,6.537013290190518
363.0,73.5,0.6486726904581158,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6.742126275744273
360.0,114.4,1.4457418197633107,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,9.68274981804743
672.0,111.9,1.5902550930173263,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,5.096942899941504
607.0,118.0,1.9654326250679686,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6.084870894181416
619.0,110.2,0.9991602096964498,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,9.601509818300572
632.0,87.2,1.4848719244808848,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9.268742658940655
425.0,139.5,1.4194873284756546,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,7.7911639024751205
607.0,94.9,1.612214055380852,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8.682949113954527
619.0,126.5,0.8368145303723584,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,5.728492523192126
622.0,120.1,1.091923300517313,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,7.255495478704966
308.0,56.5,1.0479679064984946,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.640980420705608
619.0,36.0,0.7471617688661835,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,8.87535426971006
594.0,112.8,1.4033972690195529,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,7.970420680183421
774.0,99.4,1.196615807872367,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7.5356175356486
446.0,123.0,0.6544063522435147,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,5.865105705557905
555.0,115.5,0.3947411447451887,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5.4073359579807745
408.0,125.5,0.7153977894947651,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,7.265909351570544
691.0,92.5,0.6770177986300616,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,5.662707822873566
344.0,139.0,0.8368145303723584,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,6.280986002045616
619.0,139.6,0.8833542316278902,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,6.252043774151401
474.0,80.1,1.5325568680981427,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,7.761670003559267
571.0,145.5,1.0209137756664404,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.80855099291892
619.0,120.0,1.1065804583172865,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,6.291547683217023
619.0,129.0,0.8969040180739649,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,4.832177708142656
576.0,63.0,0.9535865166178519,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,7.888515845885027
693.0,98.0,0.6657759837638133,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5.882704314232824
643.0,127.5,0.6714126884139391,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,5.545604125703806
801.0,129.0,1.2360526977893478,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,6.116385682030407
360.0,97.4,0.34145977813225203,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.6684654183910625
510.0,134.2,1.1246048689423633,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,8.13942099906951
588.0,74.8,1.3897882503741463,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,7.942338346130938
336.0,102.5,0.8510052651755257,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,7.761984786895969
425.0,68.1,0.6991292522374928,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,6.192533844322444
336.0,112.5,1.166582415107377,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,6.417327792252701
734.0,135.0,1.1246048689423633,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,6.654649498859578
411.0,139.5,1.0112372091831088,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,8.47201653378609
406.0,158.8,1.0388622842623356,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,8.089205592167385
431.0,126.9,1.2889571282309333,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,7.028380270675354
322.0,37.5,1.0581374561023915,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,9.818357460456166
564.0,120.8,1.9669724867847147,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,8.773529458110364
619.0,145.5,1.1597073880279205,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5.511832996213645
345.0,99.0,0.827240915040644,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8.19929225867652
619.0,79.8,0.6825916666204287,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5.093034317015736
495.0,126.5,0.3947411447451887,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,7.374226980808925
746.0,134.1,0.21672298351128702,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,5.89620468818754
748.0,114.8,0.8224195162640844,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,6.040972470293438
393.0,52.9,1.2706028866236991,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,7.515649427757056
791.0,136.5,1.166582415107377,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,6.824123509081529
550.0,90.0,1.3420812064435652,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,9.103065336460897
316.0,135.4,0.8462973600536201,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,7.563891122838205
508.0,124.3,1.312916891315115,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,6.9681989677252885
306.0,40.5,1.1801922756605325,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,8.999318541103891
639.0,114.0,0.887891257352457,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,6.1273099154713
612.0,110.3,0.9364854391596744,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,5.510916181024839
838.0,93.9,0.9662231006223642,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,6.735299636646704
649.0,51.0,1.4194873284756546,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,7.310137658138063
613.0,147.3,1.7962493745009072,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,7.459113306989165
699.0,106.9,1.0770481107522691,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,5.488142684988585
576.0,118.6,1.731991771813673,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,8.303278510517666
501.0,148.5,0.8415671856782188,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,6.499766180789166
545.0,58.5,1.3704190119616004,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,7.961478415529458
606.0,144.0,0.8078142555380714,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,6.124994266418605
619.0,133.5,0.7929925155296614,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,6.636576875366156
742.0,117.8,0.8833542316278902,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,5.212355310464974
707.0,100.5,1.5349298602590387,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,7.923008663525903
523.0,151.0,0.9991602096964498,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,7.131838208409206
625.0,115.3,1.3563504847468186,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,7.2808114822421794
442.0,79.6,0.8696183236757244,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,9.725761431135924
668.0,147.0,0.5771750043075247,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,5.110784210129898
712.0,127.5,1.069526707773013,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,5.68075700170762
648.0,145.5,1.282876401921402,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,6.594386791541928
820.0,120.0,0.8078142555380714,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,5.542004325614781
508.0,132.0,1.11382925447297,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.802845147587643
513.0,138.0,0.945072533299607,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,6.355612579309157
668.0,156.0,1.2231870232497404,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,6.7693081539756665
664.0,93.9,0.6991292522374928,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,6.151362344287819
639.0,135.2,1.2002659423946096,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,6.7463839190098005
439.0,124.6,1.1317246401183119,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,8.191785265753772
555.0,92.0,0.6991292522374928,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,6.827931772698887
307.0,122.8,1.4405457759518066,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,9.265359233661469
362.0,114.0,0.6135627012171029,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,6.62402342347325
721.0,105.4,0.7626732432085556,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,6.715689471970541
372.0,117.0,0.9493385859203555,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,8.20886622927287
344.0,116.0,0.8175747589349972,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,6.707953744223698
619.0,133.5,1.3010087668375303,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,6.427761565966697
609.0,120.9,0.9364854391596744,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,6.020827884130941
677.0,120.1,0.9098299056119182,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6.502743982485905
607.0,111.0,1.0152306797290584,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,6.871106373853699
632.0,120.9,0.7728821485787989,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,5.428261125303415
557.0,108.0,0.9704000575211871,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,5.9453167066120916
529.0,144.0,0.6015799870344548,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,5.428690442436797
565.0,152.0,1.5277939233935902,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,6.1205976079556565
418.0,92.7,1.4962692143284624,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,9.375299813250958
543.0,108.7,0.6075892921982986,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,6.91171485649829
704.0,18.0,0.6657759837638133,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5.525119691180574
668.0,51.1,0.6486726904581158,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,6.634083920614911
454.0,93.4,0.9190868191761562,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9.576061548689605
437.0,80.8,1.4611698957649975,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,8.821538850409206
759.0,133.5,1.1768071362531665,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,6.121979369246956
345.0,34.6,1.473847258127752,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,7.9325851337852376
734.0,71.8,1.330517345650892,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,6.663078978072925
619.0,142.1,1.5857597850795233,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,7.2830114895125675
547.0,92.9,1.1174340429086975,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,9.034244549815682
829.0,154.6,0.36464311358790924,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,5.394404386352201
826.0,40.5,1.226418993155766,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,5.860865113231479
776.0,144.5,1.0032021038634515,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,6.952378638829316
625.0,80.0,1.7302386125798046,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,5.754809951950851
668.0,91.1,0.7045815581856083,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,6.324553746097903
507.0,134.0,1.5060753994389473,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,8.369771943370033
704.0,150.0,0.6714126884139391,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,5.599521635613828
580.0,89.7,1.0732944806838198,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,6.222167900772221
402.0,138.0,0.8320391794265639,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,8.45166343495388
625.0,139.5,0.8224195162640844,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,5.469835871187833
660.0,133.5,1.0310469691723438,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,5.729426662972635
394.0,104.7,0.7471617688661835,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,6.7285368715560026
336.0,124.1,0.7626732432085556,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,7.006041122558923
581.0,145.5,0.7045815581856083,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,5.604213476846854
461.0,148.5,0.8127064156175846,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,7.309457947984762
607.0,124.8,0.7419373447293773,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7.8642470296990545
542.0,148.5,0.268499253035007,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,4.939293455230005
609.0,90.2,0.9321640810304452,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8.02302692540613
659.0,133.6,1.088225195781623,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,6.106254510656265
664.0,69.7,1.623340817603092,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,6.4609237481795905
406.0,66.2,1.2392434184078553,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,6.924511362921287
411.0,87.1,1.539659017826184,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,8.321324827412646
657.0,60.0,0.9013801191384009,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,6.632608291452504
699.0,108.8,1.1458138901524038,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,6.255882923519204
756.0,102.8,0.4731237565819792,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,4.778855129374111
553.0,67.7,1.8196988379172965,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,9.296114227051339
386.0,117.0,1.1869283697166775,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,7.276936866985836
638.0,83.4,0.8320391794265639,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,6.511622948753818
350.0,131.0,0.9828272556743992,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,7.420142528775239
463.0,116.0,1.0427471558267143,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,7.762309403037523
546.0,150.0,1.7380070132288081,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,7.088301071706593
488.0,114.8,0.7979575449122904,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,7.901257881272867
